  2.5000000e+002,  8.5210483e+001,
  3.7500000e+002,  8.2599994e+001,
  5.0000000e+002,  8.0424579e+001,
  6.2500000e+002,  7.9013499e+001,
  7.5000000e+002,  8.0154124e+001,
  8.7500000e+002,  8.0747951e+001,
  1.0000000e+003,  8.1394694e+001,
  1.1250000e+003,  8.1959125e+001,
  1.2500000e+003,  8.2311893e+001,
  1.3750000e+003,  8.2729342e+001,
  1.5000000e+003,  8.1994403e+001,
  1.6250000e+003,  8.1394694e+001,
  1.7500000e+003,  8.1400577e+001,
  1.8750000e+003,  8.2229587e+001,
  2.0000000e+003,  8.3717097e+001,
  2.1250000e+003,  8.4363841e+001,
  2.2500000e+003,  8.4522586e+001,
  2.3750000e+003,  8.4181575e+001,
  2.5000000e+003,  8.4222728e+001,
  2.6250000e+003,  8.5022342e+001,
  2.7500000e+003,  8.6104167e+001,
  2.8750000e+003,  8.6621562e+001,
  3.0000000e+003,  8.5575015e+001,
  3.1250000e+003,  8.4528468e+001,
  3.2500000e+003,  8.4892993e+001,
  3.3750000e+003,  8.5463305e+001,
  3.5000000e+003,  8.6210002e+001,
  3.6250000e+003,  8.5480945e+001,
  3.7500000e+003,  8.3946391e+001,
  3.8750000e+003,  8.1512286e+001,
  4.0000000e+003,  8.0201159e+001,
  4.1250000e+003,  8.0212916e+001,
  4.2500000e+003,  7.8942950e+001,
  4.3750000e+003,  7.7132060e+001,
  4.5000000e+003,  7.5262385e+001,
  4.6250000e+003,  7.3292758e+001,
  4.7500000e+003,  7.0923320e+001,
  4.8750000e+003,  6.9241786e+001,
  5.0000000e+003,  6.8406898e+001,
  5.1250000e+003,  6.8065886e+001,
  5.2500000e+003,  6.8912532e+001,
  5.3750000e+003,  6.9465205e+001,
  5.5000000e+003,  6.9841495e+001,
  5.6250000e+003,  7.0535274e+001,
  5.7500000e+003,  7.0182506e+001,
  5.8750000e+003,  7.0370646e+001,
  6.0000000e+003,  7.0946837e+001,
  6.1250000e+003,  7.0987994e+001,
  6.2500000e+003,  7.1528907e+001,
  6.3750000e+003,  7.0999755e+001,
  6.5000000e+003,  6.9894408e+001,
  6.6250000e+003,  6.8794944e+001,
  6.7500000e+003,  6.6919387e+001,
  6.8750000e+003,  6.5772883e+001,
  7.0000000e+003,  6.5866958e+001,
  7.1250000e+003,  6.6149173e+001,
  7.2500000e+003,  6.6066859e+001,
  7.3750000e+003,  6.5584743e+001,
  7.5000000e+003,  6.4479396e+001,
  7.6250000e+003,  6.3773856e+001,
  7.7500000e+003,  6.4344169e+001,
  7.8750000e+003,  6.5625899e+001,
  8.0000000e+003,  6.6160930e+001,
  8.1250000e+003,  6.5825801e+001,
  8.2500000e+003,  6.4708697e+001,
  8.3750000e+003,  6.4161902e+001,
  8.5000000e+003,  6.4214820e+001,
  8.6250000e+003,  6.3956122e+001,
  8.7500000e+003,  6.4832168e+001,
  8.8750000e+003,  6.5361320e+001,
  9.0000000e+003,  6.5608260e+001,
  9.1250000e+003,  6.5808162e+001,
  9.2500000e+003,  6.6372592e+001,
  9.3750000e+003,  6.7107528e+001,
  9.5000000e+003,  6.7589648e+001,
  9.6250000e+003,  6.8677356e+001,
  9.7500000e+003,  6.9230025e+001,
  9.8750000e+003,  6.8912532e+001,
  1.0000000e+004,  6.7836585e+001,
  1.0125000e+004,  6.6190330e+001,
  1.0250000e+004,  6.5872836e+001,
  1.0375000e+004,  6.7501456e+001,
  1.0500000e+004,  6.8647956e+001,
  1.0625000e+004,  6.8383380e+001,
  1.0750000e+004,  6.7648444e+001,
  1.0875000e+004,  6.6960544e+001,
  1.1000000e+004,  6.7295672e+001,
  1.1125000e+004,  6.8142322e+001,
  1.1250000e+004,  6.8236392e+001,
  1.1375000e+004,  6.7560252e+001,
  1.1500000e+004,  6.6842952e+001,
  1.1625000e+004,  6.6413749e+001,
  1.1750000e+004,  6.6396110e+001,
  1.1875000e+004,  6.6307918e+001,
  1.2000000e+004,  6.5326045e+001,
  1.2125000e+004,  6.4214820e+001,
  1.2250000e+004,  6.2786101e+001,
  1.2375000e+004,  6.1222159e+001,
  1.2500000e+004,  6.0052138e+001,
  1.2625000e+004,  5.9287807e+001,
  1.2750000e+004,  6.1298591e+001,
  1.2875000e+004,  6.3973762e+001,
  1.3000000e+004,  6.4908599e+001,
  1.3125000e+004,  6.5043826e+001,
  1.3250000e+004,  6.5079104e+001,
  1.3375000e+004,  6.4103110e+001,
  1.3500000e+004,  6.3397571e+001,
  1.3625000e+004,  6.3256461e+001,
  1.3750000e+004,  6.2903693e+001,
  1.3875000e+004,  6.2668513e+001,
  1.4000000e+004,  6.3379931e+001,
  1.4125000e+004,  6.3450484e+001,
  1.4250000e+004,  6.3180030e+001,
  1.4375000e+004,  6.2174636e+001,
  1.4500000e+004,  6.0440185e+001,
  1.4625000e+004,  5.9587661e+001,
  1.4750000e+004,  5.9428912e+001,
  1.4875000e+004,  5.9046744e+001,
  1.5000000e+004,  5.8347087e+001,
  1.5125000e+004,  5.8006076e+001,
  1.5250000e+004,  5.8053111e+001,
  1.5375000e+004,  5.7606269e+001,
  1.5500000e+004,  5.7853209e+001,
  1.5625000e+004,  5.8088389e+001,
  1.5750000e+004,  5.7312297e+001,
  1.5875000e+004,  5.6383334e+001,
  1.6000000e+004,  5.5660159e+001,
  1.6125000e+004,  5.4795875e+001,
  1.6250000e+004,  5.3596457e+001,
  1.6375000e+004,  5.3102580e+001,
  1.6500000e+004,  5.2332366e+001,
  1.6625000e+004,  5.1891402e+001,
  1.6750000e+004,  5.2279452e+001,
  1.6875000e+004,  5.1862006e+001,
  1.7000000e+004,  5.1462203e+001,
  1.7125000e+004,  5.2302970e+001,
  1.7250000e+004,  5.3020267e+001,
  1.7375000e+004,  5.3578818e+001,
  1.7500000e+004,  5.4501899e+001,
  1.7625000e+004,  5.5377944e+001,
  1.7750000e+004,  5.5854182e+001,
  1.7875000e+004,  5.6001170e+001,
  1.8000000e+004,  5.6336299e+001,
  1.8125000e+004,  5.6918368e+001,
  1.8250000e+004,  5.7676826e+001,
  1.8375000e+004,  5.8964435e+001,
  1.8500000e+004,  5.9658214e+001,
  1.8625000e+004,  5.9393638e+001,
  1.8750000e+004,  5.9164336e+001,
  1.8875000e+004,  5.8741012e+001,
  1.9000000e+004,  5.8182460e+001,
  1.9125000e+004,  5.8076629e+001,
  1.9250000e+004,  5.8405883e+001,
  1.9375000e+004,  5.8499953e+001,
  1.9500000e+004,  5.8100146e+001,
  1.9625000e+004,  5.7376971e+001,
  1.9750000e+004,  5.5701316e+001,
  1.9875000e+004,  5.4895823e+001,
  2.0000000e+004,  5.4860549e+001,
  2.0125000e+004,  5.5119246e+001,
  2.0250000e+004,  5.4878184e+001,
  2.0375000e+004,  5.4296115e+001,
  2.0500000e+004,  5.3643493e+001,
  2.0625000e+004,  5.2567546e+001,
  2.0750000e+004,  5.1697379e+001,
  2.0875000e+004,  5.1168227e+001,
  2.1000000e+004,  5.0421531e+001,
  2.1125000e+004,  4.8446021e+001,
  2.1250000e+004,  4.6664535e+001,
  2.1375000e+004,  4.6305888e+001,
  2.1500000e+004,  4.6793883e+001,
  2.1625000e+004,  4.6952632e+001,
  2.1750000e+004,  4.6717452e+001,
  2.1875000e+004,  4.6053069e+001,
  2.2000000e+004,  4.6282371e+001,
  2.2125000e+004,  4.8099132e+001,
  2.2250000e+004,  5.0309821e+001,
  2.2375000e+004,  5.0697867e+001,
  2.2500000e+004,  5.0233386e+001,
  2.2625000e+004,  4.9357345e+001,
  2.2750000e+004,  4.7228969e+001,
  2.2875000e+004,  4.6717452e+001,
  2.3000000e+004,  4.7240726e+001,
  2.3125000e+004,  4.8087375e+001,
  2.3250000e+004,  4.8099132e+001,
  2.3375000e+004,  4.7387713e+001,
  2.3500000e+004,  4.7293643e+001,
  2.3625000e+004,  4.6887958e+001,
  2.3750000e+004,  4.7081981e+001,
  2.3875000e+004,  4.6417598e+001,
  2.4000000e+004,  4.5112350e+001,
  2.4125000e+004,  4.5365169e+001,
  2.4250000e+004,  4.6129500e+001,
  2.4375000e+004,  4.7134894e+001,
  2.4500000e+004,  4.8257876e+001,
  2.4625000e+004,  4.8299033e+001,
  2.4750000e+004,  4.8557731e+001,
  2.4875000e+004,  4.8886985e+001,
  2.5000000e+004,  4.8434264e+001,
  2.5125000e+004,  4.8110892e+001,
  2.5250000e+004,  4.8093253e+001,
  2.5375000e+004,  4.8269637e+001,
  2.5500000e+004,  4.8886985e+001,
  2.5625000e+004,  4.8739997e+001,
  2.5750000e+004,  4.8334311e+001,
  2.5875000e+004,  4.8057975e+001,
  2.6000000e+004,  4.7105498e+001,
  2.6125000e+004,  4.5859046e+001,
  2.6250000e+004,  4.4935966e+001,
  2.6375000e+004,  4.4383292e+001,
  2.6500000e+004,  4.5806129e+001,
  2.6625000e+004,  4.6764487e+001,
  2.6750000e+004,  4.8246119e+001,
  2.6875000e+004,  4.8745875e+001,
  2.7000000e+004,  4.8587131e+001,
  2.7125000e+004,  4.7958022e+001,
  2.7250000e+004,  4.7052581e+001,
  2.7375000e+004,  4.7552341e+001,
  2.7500000e+004,  4.8181445e+001,
  2.7625000e+004,  4.8616527e+001,
  2.7750000e+004,  4.8257876e+001,
  2.7875000e+004,  4.7793399e+001,
  2.8000000e+004,  4.7399470e+001,
  2.8125000e+004,  4.6823283e+001,
  2.8250000e+004,  4.6458755e+001,
  2.8375000e+004,  4.6329406e+001,
  2.8500000e+004,  4.5629745e+001,
  2.8625000e+004,  4.4983001e+001,
  2.8750000e+004,  4.4318618e+001,
  2.8875000e+004,  4.3613078e+001,
  2.9000000e+004,  4.3519008e+001,
  2.9125000e+004,  4.3289706e+001,
  2.9250000e+004,  4.3401416e+001,
  2.9375000e+004,  4.3965850e+001,
  2.9500000e+004,  4.4318618e+001,
  2.9625000e+004,  4.4606715e+001,
  2.9750000e+004,  4.4136355e+001,
  2.9875000e+004,  4.3119201e+001,
  3.0000000e+004,  4.1837474e+001,
  3.0125000e+004,  4.1666968e+001,
  3.0250000e+004,  4.2202003e+001,
  3.0375000e+004,  4.2701758e+001,
  3.0500000e+004,  4.4106956e+001,
  3.0625000e+004,  4.4224547e+001,
  3.0750000e+004,  4.3419055e+001,
  3.0875000e+004,  4.1402389e+001,
  3.1000000e+004,  3.9115268e+001,
  3.1125000e+004,  3.8027562e+001,
  3.1250000e+004,  3.8721341e+001,
  3.1375000e+004,  4.0250010e+001,
  3.1500000e+004,  4.1237765e+001,
  3.1625000e+004,  4.1913905e+001,
  3.1750000e+004,  4.4012885e+001,
  3.1875000e+004,  4.5741454e+001,
  3.2000000e+004,  4.6300006e+001,
  3.2125000e+004,  4.5994273e+001,
  3.2250000e+004,  4.4547919e+001,
  3.2375000e+004,  4.2037375e+001,
  3.2500000e+004,  4.0814441e+001,
  3.2625000e+004,  4.2413665e+001,
  3.2750000e+004,  4.3336741e+001,
  3.2875000e+004,  4.3718909e+001,
  3.3000000e+004,  4.3789466e+001,
  3.3125000e+004,  4.2831107e+001,
  3.3250000e+004,  4.3154479e+001,
  3.3375000e+004,  4.4195148e+001,
  3.3500000e+004,  4.4101077e+001,
  3.3625000e+004,  4.3401416e+001,
  3.3750000e+004,  4.2390143e+001,
  3.3875000e+004,  4.1055499e+001,
  3.4000000e+004,  4.0044227e+001,
  3.4125000e+004,  3.9720855e+001,
  3.4250000e+004,  3.9368087e+001,
  3.4375000e+004,  3.9362206e+001,
  3.4500000e+004,  3.9756133e+001,
  3.4625000e+004,  3.9838445e+001,
  3.4750000e+004,  4.0202975e+001,
  3.4875000e+004,  3.9797290e+001,
  3.5000000e+004,  3.9115268e+001,
  3.5125000e+004,  3.8392091e+001,
  3.5250000e+004,  3.7733588e+001,
  3.5375000e+004,  3.7051566e+001,
  3.5500000e+004,  3.6551810e+001,
  3.5625000e+004,  3.6616485e+001,
  3.5750000e+004,  3.7245589e+001,
  3.5875000e+004,  3.8609632e+001,
  3.6000000e+004,  3.9362206e+001,
  3.6125000e+004,  3.9550351e+001,
  3.6250000e+004,  3.8956521e+001,
  3.6375000e+004,  3.7839417e+001,
  3.6500000e+004,  3.6739953e+001,
  3.6625000e+004,  3.5581693e+001,
  3.6750000e+004,  3.4840877e+001,
  3.6875000e+004,  3.5370032e+001,
  3.7000000e+004,  3.4817359e+001,
  3.7125000e+004,  3.4635095e+001,
  3.7250000e+004,  3.4940829e+001,
  3.7375000e+004,  3.5481742e+001,
  3.7500000e+004,  3.5981498e+001,
  3.7625000e+004,  3.6598845e+001,
  3.7750000e+004,  3.7551324e+001,
  3.7875000e+004,  3.9144666e+001,
  3.8000000e+004,  4.0008952e+001,
  3.8125000e+004,  3.9691459e+001,
  3.8250000e+004,  3.8844811e+001,
  3.8375000e+004,  3.7163276e+001,
  3.8500000e+004,  3.4441072e+001,
  3.8625000e+004,  3.2918283e+001,
  3.8750000e+004,  3.4005990e+001,
  3.8875000e+004,  3.6928098e+001,
  3.9000000e+004,  3.8368573e+001,
  3.9125000e+004,  3.8833053e+001,
  3.9250000e+004,  3.9015317e+001,
  3.9375000e+004,  3.7469010e+001,
  3.9500000e+004,  3.6046174e+001,
  3.9625000e+004,  3.5893306e+001,
  3.9750000e+004,  3.5887427e+001,
  3.9875000e+004,  3.5628730e+001,
  4.0000000e+004,  3.5440585e+001,
  4.0125000e+004,  3.4905551e+001,
  4.0250000e+004,  3.3676738e+001,
  4.0375000e+004,  3.3612063e+001,
  4.0500000e+004,  3.4152976e+001,
  4.0625000e+004,  3.5099574e+001,
  4.0750000e+004,  3.6222558e+001,
  4.0875000e+004,  3.6786988e+001,
  4.1000000e+004,  3.6487136e+001,
  4.1125000e+004,  3.5581693e+001,
  4.1250000e+004,  3.4376397e+001,
  4.1375000e+004,  3.3312209e+001,
  4.1500000e+004,  3.2853608e+001,
  4.1625000e+004,  3.3353366e+001,
  4.1750000e+004,  3.3970712e+001,
  4.1875000e+004,  3.4335240e+001,
  4.2000000e+004,  3.4693891e+001,
  4.2125000e+004,  3.3676738e+001,
  4.2250000e+004,  3.2336213e+001,
  4.2375000e+004,  3.1483687e+001,
  4.2500000e+004,  3.1754144e+001,
  4.2625000e+004,  3.2012841e+001,
  4.2750000e+004,  3.1760024e+001,
  4.2875000e+004,  3.2048118e+001,
  4.3000000e+004,  3.2106914e+001,
  4.3125000e+004,  3.2036359e+001,
  4.3250000e+004,  3.1707108e+001,
  4.3375000e+004,  3.1083882e+001,
  4.3500000e+004,  2.9737477e+001,
  4.3625000e+004,  2.9919742e+001,
  4.3750000e+004,  3.0566487e+001,
  4.3875000e+004,  3.0983930e+001,
  4.4000000e+004,  3.1718867e+001,
  4.4125000e+004,  3.1466048e+001,
  4.4250000e+004,  3.0378343e+001,
  4.4375000e+004,  2.9737477e+001,
  4.4500000e+004,  2.9990296e+001,
  4.4625000e+004,  3.0831063e+001,
  4.4750000e+004,  3.0872220e+001,
  4.4875000e+004,  2.9925622e+001,
  4.5000000e+004,  2.8496905e+001,
  4.5125000e+004,  2.6974116e+001,
  4.5250000e+004,  2.6909442e+001,
  4.5375000e+004,  2.6868285e+001,
  4.5500000e+004,  2.6774215e+001,
  4.5625000e+004,  2.6686021e+001,
  4.5750000e+004,  2.7544427e+001,
  4.5875000e+004,  2.8244086e+001,
  4.6000000e+004,  2.8114738e+001,
  4.6125000e+004,  2.7679656e+001,
  4.6250000e+004,  2.7126985e+001,
  4.6375000e+004,  2.6885924e+001,
  4.6500000e+004,  2.7879560e+001,
  4.6625000e+004,  2.8214690e+001,
  4.6750000e+004,  2.8826158e+001,
  4.6875000e+004,  2.8937867e+001,
  4.7000000e+004,  2.8737964e+001,
  4.7125000e+004,  2.8538062e+001,
  4.7250000e+004,  2.7685536e+001,
  4.7375000e+004,  2.6650744e+001,
  4.7500000e+004,  2.6203904e+001,
  4.7625000e+004,  2.6644866e+001,
  4.7750000e+004,  2.6844768e+001,
  4.7875000e+004,  2.7109345e+001,
  4.8000000e+004,  2.7362163e+001,
  4.8125000e+004,  2.7391561e+001,
  4.8250000e+004,  2.6968238e+001,
  4.8375000e+004,  2.6574311e+001,
  4.8500000e+004,  2.6744817e+001,
  4.8625000e+004,  2.6750697e+001,
  4.8750000e+004,  2.6421445e+001,
  4.8875000e+004,  2.5839375e+001,
  4.9000000e+004,  2.5651231e+001,
  4.9125000e+004,  2.5580678e+001,
  4.9250000e+004,  2.5574798e+001,
  4.9375000e+004,  2.6039277e+001,
  4.9500000e+004,  2.6803611e+001,
  4.9625000e+004,  2.7485633e+001,
  4.9750000e+004,  2.7644380e+001,
  4.9875000e+004,  2.6686021e+001,
  5.0000000e+004,  2.5874652e+001,
  5.0125000e+004,  2.5768821e+001,
